#TYPE Selected.System.Diagnostics.Eventing.Reader.EventLogRecord
"TaskName","TaskInstanceId","ActionName","ResultCode","EnginePID","Id","Version","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","LevelDisplayName","OpcodeDisplayName","TaskDisplayName"
"\test","{B2C8A369-33D8-4F6E-92BF-60D7453A0B97}","C:\Windows\System32\calc.exe","0","7584","201","2","4","201","2","-9223372036854775808","2192","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","8024","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:54:42 AM","b2c8a369-33d8-4f6e-92bf-60d7453a0b97",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{6BF37DAD-CF1D-453A-A632-AD9A94E92491}","C:\Windows\System32\calc.exe","0","7768","201","2","4","201","2","-9223372036854775808","2190","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7388","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:54:41 AM","6bf37dad-cf1d-453a-a632-ad9a94e92491",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{5C32109A-3709-4CE4-82E3-597027490860}","C:\Windows\System32\calc.exe","0","6164","201","2","4","201","2","-9223372036854775808","2117","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6484","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:40:35 AM","5c32109a-3709-4ce4-82e3-597027490860",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{F0AA567A-1B47-441E-B630-136F368DBE04}","C:\Windows\System32\calc.exe","0","6468","201","2","4","201","2","-9223372036854775808","2115","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7540","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:40:35 AM","f0aa567a-1b47-441e-b630-136f368dbe04",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{A9186EDE-F781-4094-80FB-098E7E2ACC04}","C:\Windows\System32\calc.exe","0","7440","201","2","4","201","2","-9223372036854775808","2113","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7416","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:40:34 AM","a9186ede-f781-4094-80fb-098e7e2acc04",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{3D4AB0C6-6092-44F2-A09B-8CE029941FB8}","C:\Windows\System32\calc.exe","0","7740","201","2","4","201","2","-9223372036854775808","2111","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7756","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:40:34 AM","3d4ab0c6-6092-44f2-a09b-8ce029941fb8",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{FAC30172-F37B-4AB2-9ADB-F1F6794607FC}","C:\Windows\System32\calc.exe","0","6388","201","2","4","201","2","-9223372036854775808","2109","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7132","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:40:34 AM","fac30172-f37b-4ab2-9adb-f1f6794607fc",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\Microsoft\Windows\TaskScheduler\Regular Maintenance","{85D83454-4A96-44B9-9E51-47AB2A1C9E88}","Maintenance Launcher Handler","2147947270","6156","201","2","4","201","2","-9223372036854775808","2082","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","816","6544","lab-dc1.lab.local","S-1-5-18","12/24/2016 9:35:40 AM","85d83454-4a96-44b9-9e51-47ab2a1c9e88",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{30965D6A-2E02-4F20-9293-50E130EC868E}","C:\Windows\System32\calc.exe","0","7432","201","2","4","201","2","-9223372036854775808","2078","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7428","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:35:30 AM","30965d6a-2e02-4f20-9293-50e130ec868e",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{9C18587E-F60E-4994-8A70-D805FB25D214}","C:\Windows\System32\calc.exe","0","7632","201","2","4","201","2","-9223372036854775808","2076","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7628","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:35:30 AM","9c18587e-f60e-4994-8a70-d805fb25d214",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{74422E59-579C-4DF0-A9E7-349D4322E88F}","C:\Windows\System32\calc.exe","0","7908","201","2","4","201","2","-9223372036854775808","2074","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7904","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:35:30 AM","74422e59-579c-4df0-a9e7-349d4322e88f",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{50648454-195F-4B77-B932-C4132BD6D05E}","C:\Windows\System32\calc.exe","0","7420","201","2","4","201","2","-9223372036854775808","2072","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7416","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:35:30 AM","50648454-195f-4b77-b932-c4132bd6d05e",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{32DC11AD-E466-49D6-958B-C023D00BE25D}","C:\Windows\System32\calc.exe","0","4120","201","2","4","201","2","-9223372036854775808","2048","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5124","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:30:52 AM","32dc11ad-e466-49d6-958b-c023d00be25d",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{DE796DF0-517A-48BA-803D-1290E5084235}","C:\Windows\System32\calc.exe","0","3564","201","2","4","201","2","-9223372036854775808","2046","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5336","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:30:52 AM","de796df0-517a-48ba-803d-1290e5084235",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{81ED7BD3-B5B8-4872-B825-A2781352ACDE}","C:\Windows\System32\calc.exe","0","7352","201","2","4","201","2","-9223372036854775808","2044","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","7348","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:30:52 AM","81ed7bd3-b5b8-4872-b825-a2781352acde",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{3E63DACB-568E-491F-B784-C917F4993435}","C:\Windows\System32\calc.exe","0","6164","201","2","4","201","2","-9223372036854775808","2042","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4016","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:30:52 AM","3e63dacb-568e-491f-b784-c917f4993435",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork","{327BEE31-506F-43EB-94C8-52D3C6CEBF9F}","SppSvcRestartTaskHandler Class","0","7188","201","2","4","201","2","-9223372036854775808","2035","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","816","3376","lab-dc1.lab.local","S-1-5-18","12/24/2016 9:30:49 AM","327bee31-506f-43eb-94c8-52d3c6cebf9f",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{329CB300-F8ED-48A0-9BC5-567C666E7A89}","C:\Windows\System32\calc.exe","0","6948","201","2","4","201","2","-9223372036854775808","2009","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5588","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:26:58 AM","329cb300-f8ed-48a0-9bc5-567c666e7a89",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{FAFAC5AE-3C0A-484B-8648-139EFD7A2D06}","C:\Windows\System32\calc.exe","0","6220","201","2","4","201","2","-9223372036854775808","2007","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5600","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:26:58 AM","fafac5ae-3c0a-484b-8648-139efd7a2d06",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{15DED81E-2041-488D-AFEB-D043FFAE0FE7}","C:\Windows\System32\calc.exe","0","6688","201","2","4","201","2","-9223372036854775808","2005","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","2576","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:26:58 AM","15ded81e-2041-488d-afeb-d043ffae0fe7",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{DCE5E8AA-0E33-451B-9984-80D677124C93}","C:\Windows\System32\calc.exe","0","4944","201","2","4","201","2","-9223372036854775808","2003","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5944","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:26:58 AM","dce5e8aa-0e33-451b-9984-80d677124c93",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{24CB9313-BC92-4498-B620-4C7A78768C61}","C:\Windows\System32\calc.exe","0","6844","201","2","4","201","2","-9223372036854775808","2001","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6420","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:26:58 AM","24cb9313-bc92-4498-b620-4c7a78768c61",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{58FFAF0F-926C-4887-8E07-AF1D9DFF79DE}","C:\Windows\System32\calc.exe","0","6164","201","2","4","201","2","-9223372036854775808","1973","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6664","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:22:39 AM","58ffaf0f-926c-4887-8e07-af1d9dff79de",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{E7368380-DD29-4DE5-9429-AA4262E5FCD8}","C:\Windows\System32\calc.exe","0","5192","201","2","4","201","2","-9223372036854775808","1965","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5380","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:21:05 AM","e7368380-dd29-4de5-9429-aa4262e5fcd8",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{2B6917CC-FE69-45BC-ADD7-90AF05FD38C9}","C:\Windows\System32\calc.exe","0","388","201","2","4","201","2","-9223372036854775808","1963","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4996","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:21:05 AM","2b6917cc-fe69-45bc-add7-90af05fd38c9",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{66C357AC-605D-4803-8ED1-82DE7E91D21B}","C:\Windows\System32\calc.exe","0","5496","201","2","4","201","2","-9223372036854775808","1950","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","3048","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:18:58 AM","66c357ac-605d-4803-8ed1-82de7e91d21b",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{29434ABA-BB52-4753-9DE4-AA414BCA7C43}","C:\Windows\System32\calc.exe","0","5248","201","2","4","201","2","-9223372036854775808","1942","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6664","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:17:58 AM","29434aba-bb52-4753-9de4-aa414bca7c43",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{5B8EF582-449B-44A2-B4E5-38470B144CBB}","C:\Windows\System32\calc.exe","0","6220","201","2","4","201","2","-9223372036854775808","1934","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6180","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:17:11 AM","5b8ef582-449b-44a2-b4e5-38470b144cbb",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{8DD8E1D6-7CC4-4A8A-A5C5-3F0A4F9B94BC}","C:\Windows\System32\calc.exe","0","6284","201","2","4","201","2","-9223372036854775808","1932","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6924","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:17:11 AM","8dd8e1d6-7cc4-4a8a-a5c5-3f0a4f9b94bc",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{67E70D9A-E2C6-4C3B-8FC0-142F5E10C666}","C:\Windows\System32\calc.exe","0","4320","201","2","4","201","2","-9223372036854775808","1930","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4628","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:17:11 AM","67e70d9a-e2c6-4c3b-8fc0-142f5e10c666",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{77D5CE96-CE0D-47C9-B225-849F29C1A380}","C:\Windows\System32\calc.exe","0","2144","201","2","4","201","2","-9223372036854775808","1928","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","3680","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:17:11 AM","77d5ce96-ce0d-47c9-b225-849f29c1a380",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{8A0A6B58-E152-46D0-9E78-3142A78A616B}","C:\Windows\System32\calc.exe","0","6000","201","2","4","201","2","-9223372036854775808","1905","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4636","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:45 AM","8a0a6b58-e152-46d0-9e78-3142a78a616b",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{6907CD42-FFC6-4A42-B391-AE6E8D9C8246}","C:\Windows\System32\calc.exe","0","6476","201","2","4","201","2","-9223372036854775808","1903","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5824","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","6907cd42-ffc6-4a42-b391-ae6e8d9c8246",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{FAB835EC-D929-41F7-8D14-B401DEE3A472}","C:\Windows\System32\calc.exe","0","6676","201","2","4","201","2","-9223372036854775808","1901","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","1096","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","fab835ec-d929-41f7-8d14-b401dee3a472",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{6CBAB6A0-539E-4F48-B1DE-FFFDFEEBEB97}","C:\Windows\System32\calc.exe","0","4308","201","2","4","201","2","-9223372036854775808","1899","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6440","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","6cbab6a0-539e-4f48-b1de-fffdfeebeb97",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{6EC96D96-0144-4F29-832C-C054E8F4D2DC}","C:\Windows\System32\calc.exe","0","4896","201","2","4","201","2","-9223372036854775808","1897","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","2872","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","6ec96d96-0144-4f29-832c-c054e8f4d2dc",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{16659ADD-C91F-40DA-A73C-E8CCBC7EB24C}","C:\Windows\System32\calc.exe","0","5204","201","2","4","201","2","-9223372036854775808","1895","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","1964","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","16659add-c91f-40da-a73c-e8ccbc7eb24c",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{0F404D14-560E-46F4-B758-EDFD1CD86CC8}","C:\Windows\System32\calc.exe","0","5944","201","2","4","201","2","-9223372036854775808","1893","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6648","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","0f404d14-560e-46f4-b758-edfd1cd86cc8",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{ECA286F6-4115-4BFE-A3B0-BFBB45821D6C}","C:\Windows\System32\calc.exe","0","3148","201","2","4","201","2","-9223372036854775808","1891","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4320","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:13:44 AM","eca286f6-4115-4bfe-a3b0-bfbb45821d6c",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{4B1C5F54-ED66-492B-8DD4-115AD0BB4906}","C:\Windows\System32\calc.exe","0","1964","201","2","4","201","2","-9223372036854775808","1848","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6556","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:05:16 AM","4b1c5f54-ed66-492b-8dd4-115ad0bb4906",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{B5F7AC5C-DB9A-489A-9FC8-A8CF5C7DA58B}","C:\Windows\System32\calc.exe","0","2032","201","2","4","201","2","-9223372036854775808","1846","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6992","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:05:16 AM","b5f7ac5c-db9a-489a-9fc8-a8cf5c7da58b",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{832FA6D5-E1F3-4E2C-8725-A7FC11A090B2}","C:\Windows\System32\calc.exe","0","4724","201","2","4","201","2","-9223372036854775808","1844","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5420","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:05:16 AM","832fa6d5-e1f3-4e2c-8725-a7fc11a090b2",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{66D5F813-8801-438C-A451-419BEB6850B2}","C:\Windows\System32\calc.exe","0","1240","201","2","4","201","2","-9223372036854775808","1826","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5596","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:01:57 AM","66d5f813-8801-438c-a451-419beb6850b2",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{F5D1F4DB-56AB-4520-A52F-C9E5A794DDE6}","C:\Windows\System32\calc.exe","0","6028","201","2","4","201","2","-9223372036854775808","1824","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4132","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:01:57 AM","f5d1f4db-56ab-4520-a52f-c9e5a794dde6",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{0761FCA1-AA37-4DBC-8DDC-FC85A09DACC2}","C:\Windows\System32\calc.exe","0","5400","201","2","4","201","2","-9223372036854775808","1811","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6992","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:00:18 AM","0761fca1-aa37-4dbc-8ddc-fc85a09dacc2",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{CE50C051-3847-472F-B0A2-38484F3237EE}","C:\Windows\System32\calc.exe","0","4896","201","2","4","201","2","-9223372036854775808","1809","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","4736","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 9:00:18 AM","ce50c051-3847-472f-b0a2-38484f3237ee",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{15F45146-DC3D-4EC6-95FE-85FE5915E224}","C:\Windows\System32\calc.exe","0","3032","201","2","4","201","2","-9223372036854775808","1796","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6876","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:58:03 AM","15f45146-dc3d-4ec6-95fe-85fe5915e224",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{74E7E329-6833-48BA-AB88-013FE95E380E}","C:\Windows\System32\calc.exe","0","6432","201","2","4","201","2","-9223372036854775808","1788","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6904","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:57:11 AM","74e7e329-6833-48ba-ab88-013fe95e380e",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{6A85CD10-2027-4920-96F3-55A6741C2F95}","C:\Windows\System32\calc.exe","0","6648","201","2","4","201","2","-9223372036854775808","1786","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","5380","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:57:11 AM","6a85cd10-2027-4920-96f3-55a6741c2f95",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{0856F176-0B67-4EA3-B858-892D36AE1DFF}","C:\Windows\System32\calc.exe","0","3148","201","2","4","201","2","-9223372036854775808","1773","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6736","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:55:07 AM","0856f176-0b67-4ea3-b858-892d36ae1dff",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{57CD3BC6-E11B-42E6-A0B5-2967B266345D}","C:\Windows\System32\calc.exe","0","4436","201","2","4","201","2","-9223372036854775808","1771","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6688","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:55:07 AM","57cd3bc6-e11b-42e6-a0b5-2967b266345d",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
"\test","{55C079EC-D927-4F1C-8094-645708079DEE}","C:\Windows\System32\calc.exe","0","6924","201","2","4","201","2","-9223372036854775808","1758","Microsoft-Windows-TaskScheduler","de7b24ea-73c8-4a09-985d-5bdadcfa9017","Microsoft-Windows-TaskScheduler/Operational","6160","6204","lab-dc1.lab.local","S-1-5-21-1821399794-337311051-3185148185-500","12/24/2016 8:53:05 AM","55c079ec-d927-4f1c-8094-645708079dee",,"microsoft-windows-taskscheduler/operational","Information","Stop","Action completed"
